record_id,session_id,timestamp_utc,activity,notes,sample_number,accel_x_mps2,accel_y_mps2,accel_z_mps2,accel_avg_mps2,gyro_x_dps,gyro_y_dps,gyro_z_dps,gyro_avg_dps,board_time_ms,accel_msd,gyro_msd,slope_window_samples,accel_avg_slope,accel_msd_slope,gyro_avg_slope,gyro_msd_slope,elapsed_s,accel_magnitude_g,gyro_magnitude_dps,abs_accel_avg_slope,abs_accel_msd_slope,accel_msd_mean_500ms,accel_msd_mean_1000ms,abs_gyro_avg_slope,abs_gyro_msd_slope,gyro_msd_mean_500ms,gyro_msd_mean_1000ms
2779,5,2026-09-24T05:50:49.194+00:00,walking-quickly,Trial 3: walking quicky. grandma rushing rushing for bus,1031,-4.384,5.58,4.364,1.853,-6.326,2.599,-20.142,-7.956,103424,0.1626561,455.7832,5,3.087544,-4.655025,0.8982889,481.0085,13.723,0.8494936972970657,21.271418405926767,3.087544,4.655025,1.3360246000000002,1.11122636,0.8982889,481.0085,236.41520599999998,260.959387
2780,5,2026-09-24T05:50:49.295+00:00,walking-quickly,Trial 3: walking quicky. grandma rushing rushing for bus,1032,-5.649,5.904,4.805,1.687,-16.224,25.136,-25.711,-5.6,103524,0.6332816,212.3002,5,3.27389,-0.2729363,-25.20398,-174.0674,13.823,0.9666158973735812,39.44733442198598,3.27389,0.2729363,0.80761332,1.16012577,25.20398,174.0674,272.35112,236.49750699999998
2781,5,2026-09-24T05:50:49.395+00:00,walking-quickly,Trial 3: walking quicky. grandma rushing rushing for bus,1033,-8.816,4.943,5.649,0.592,-16.49,11.957,-12.23,-5.588,103624,3.889419,118.4981,5,-0.3394744,4.232182,-28.72503,43.03,13.923,1.18069886572678,23.758426904995204,0.3394744,4.232182,1.53221874,1.42283757,28.72503,43.03,206.52716,227.79488699999996
2782,5,2026-09-24T05:50:49.494+00:00,walking-quickly,Trial 3: walking quicky. grandma rushing rushing for bus,1034,-8.64,4.089,5.433,0.294,-2.952,-9.652,15.8,1.065,103724,0.2685398,478.6357,5,-3.754224,0.6378272,-0.6572674,451.7176,14.023,1.1211639949798209,18.748744171277178,3.754224,0.6378272,1.3526685,1.2897762499999998,0.6572674,451.7176,269.87498,271.77312299999994
2783,5,2026-09-24T05:50:49.594+00:00,walking-quickly,Trial 3: walking quicky. grandma rushing rushing for bus,1035,-6.669,3.638,4.766,0.579,13.151,-25.579,29.84,5.804,103824,1.511189,236.6992,5,-3.942273,2.332323,34.18567,-171.8325,14.123,0.9144834157442114,41.444657580923504,3.942273,2.332323,1.2930171,1.4187631399999998,34.18567,171.8325,300.38328,240.210713
2784,5,2026-09-24T05:50:49.694+00:00,walking-quickly,Trial 3: walking quicky. grandma rushing rushing for bus,1036,-4.609,4.491,4.001,1.294,12.155,-21.161,11.95,0.981,103924,1.851376,113.521,5,-0.7976078,0.0579577,24.55367,-79.35733,14.223,0.7726997621799441,27.172310280872328,0.7976078,0.0579577,1.6307610799999999,1.48339284,24.55367,79.35733,231.93084,234.173023
2785,5,2026-09-24T05:50:49.793+00:00,walking-quickly,Trial 3: walking quicky. grandma rushing rushing for bus,1037,-4.266,5.541,3.883,1.719,-5.023,-2.098,-16.605,-7.909,104024,0.4109041,491.2899,5,3.255808,-5.374194,-4.725999,380.4688,14.323,0.8156399248066107,17.474500221751693,3.255808,5.374194,1.58628558,1.1969494500000002,4.725999,380.4688,287.72878000000003,280.03995000000003
2786,5,2026-09-24T05:50:49.893+00:00,walking-quickly,Trial 3: walking quicky. grandma rushing rushing for bus,1038,-5.845,5.855,4.55,1.52,-18.292,17.204,-30.181,-10.423,104124,1.012001,244.3138,5,3.592502,0.3866378,-36.68933,-214.0532,14.423,0.9627954528731218,39.26152876544672,3.592502,0.3866378,1.0108019799999999,1.2715103600000002,36.68933,214.0532,312.8919199999999,259.70954
2787,5,2026-09-24T05:50:49.993+00:00,walking-quickly,Trial 3: walking quicky. grandma rushing rushing for bus,1039,-8.502,4.913,5.56,0.657,-21.769,4.433,-25.645,-14.327,104224,2.989808,65.25442,5,0.3824598,2.117865,-51.66633,-212.0967,14.523,1.150677220867191,33.92943965054536,0.3824598,2.117865,1.5550556199999999,1.45386206,51.66633,212.0967,230.21566399999998,250.045322
2788,5,2026-09-24T05:50:50.094+00:00,walking-quickly,Trial 3: walking quicky. grandma rushing rushing for bus,1040,-8.444,3.903,5.629,0.363,-4.199,-16.66,-0.561,-7.14,104325,0.3428155,460.9422,5,-2.92142,-0.4462135,-22.56433,269.5853,14.624,1.1087283271930175,17.190169341806964,2.92142,0.4462135,1.32138092,1.3071990100000002,22.56433,269.5853,275.064264,287.723772
2789,5,2026-09-24T05:50:50.194+00:00,walking-quickly,Trial 3: walking quicky. grandma rushing rushing for bus,1041,-6.59,3.491,5.021,0.641,16.678,-34.58,14.366,-1.179,104425,1.324875,326.597,5,-3.304347,1.144232,16.72318,-110.5708,14.724,0.9167561923567549,40.991633780565515,3.304347,1.144232,1.2160807200000001,1.4234209000000002,16.72318,110.5708,317.679464,274.805152
2790,5,2026-09-24T05:50:50.293+00:00,walking-quickly,Trial 3: walking quicky. grandma rushing rushing for bus,1042,-4.325,4.344,4.011,1.344,22.641,-16.625,7.414,4.477,104525,2.293311,135.4233,5,-0.3708287,0.8842039,42.82334,45.12464,14.824,0.7470009888065338,29.051211713111037,0.3708287,0.8842039,1.5925621,1.5894238400000003,42.82334,45.12464,246.506144,267.11746200000005
2791,5,2026-09-24T05:50:50.393+00:00,walking-quickly,Trial 3: walking quicky. grandma rushing rushing for bus,1043,-3.962,5.276,3.648,1.654,4.66,9.073,-21.022,-2.43,104625,0.377084,597.4366,5,2.965544,-3.277061,35.37164,738.4046,14.924,0.7687978872123111,23.365774393330085,2.965544,3.277061,1.4655787,1.2381903399999998,35.37164,738.4046,317.13070400000004,315.011312
2792,5,2026-09-24T05:50:50.493+00:00,walking-quickly,Trial 3: walking quicky. grandma rushing rushing for bus,1044,-6.806,5.394,4.168,0.919,-5.167,37.849,-29.434,1.083,104725,2.79064,331.7966,5,2.124774,3.947858,15.19433,12.54838,15.024,0.9822630247294162,48.224527431588164,2.124774,3.947858,1.4257450999999999,1.49040036,15.19433,12.54838,370.43914000000007,300.327402
2793,5,2026-09-24T05:50:50.592+00:00,walking-quickly,Trial 3: walking quicky. grandma rushing rushing for bus,1045,-8.963,5.168,4.805,0.337,1.444,20.459,-2.615,6.429,104825,1.703947,355.1254,5,-1.032967,1.255473,11.822,253.4302,15.124,1.163243780692965,20.675929048050055,1.032967,1.255473,1.6979713999999997,1.50967616,11.822,253.4302,349.27578000000005,312.170022
2794,5,2026-09-24T05:50:50.692+00:00,walking-quickly,Trial 3: walking quicky. grandma rushing rushing for bus,1046,-8.591,4.531,4.511,0.15,9.833,-6.408,20.876,8.1,104925,0.2105813,448.0127,5,-3.703645,-2.838597,16.10633,382.8677,15.224,1.0920221004917967,23.94906530535169,3.703645,2.838597,1.4751126600000002,1.3455966899999998,16.10633,382.8677,373.55892,345.619192
2795,5,2026-09-24T05:50:50.793+00:00,walking-quickly,Trial 3: walking quicky. grandma rushing rushing for bus,1047,-6.394,4.286,3.834,0.575,18.207,-20.906,34.434,10.578,105025,1.781139,154.7117,5,-2.925651,0.2280514,33.03367,-769.2335,15.324,0.87691199940554,44.20696824031252,2.925651,0.2280514,1.37267826,1.4826201799999998,33.03367,769.2335,377.4166,311.9613719999999
2796,5,2026-09-24T05:50:50.893+00:00,walking-quickly,Trial 3: walking quicky. grandma rushing rushing for bus,1048,-4.256,4.815,3.158,1.239,11.03,-15.784,11.003,2.083,105126,1.769567,208.9186,5,0.8817447,-1.95593,6.089543,-445.2928,15.425,0.7301533023119359,22.17795222738114,0.8817447,1.95593,1.65117486,1.5583767800000001,6.089543,445.2928,299.713,308.421852
2797,5,2026-09-24T05:50:50.993+00:00,walking-quickly,Trial 3: walking quicky. grandma rushing rushing for bus,1049,-4.099,5.59,3.275,1.589,-8.755,-1.828,-23.755,-11.446,105226,0.2128892,598.1116,5,3.583673,-1.417495,-41.67406,246.4077,15.525,0.7817674547564838,25.382900425286312,3.583673,1.417495,1.1356247000000002,1.2806849,41.67406,246.4077,352.976,361.70757000000003
2798,5,2026-09-24T05:50:51.093+00:00,walking-quickly,Trial 3: walking quicky. grandma rushing rushing for bus,1050,-6.502,5.855,3.815,1.056,-16.313,24.476,-31.781,-7.873,105326,2.04455,271.1468,5,2.818549,2.091272,-53.82773,89.82443,15.625,0.9733417147574321,43.30381629833565,2.818549,2.091272,1.2037453,1.45085835,53.82773,89.82443,336.18028,342.72803
2799,5,2026-09-24T05:50:51.192+00:00,walking-quickly,Trial 3: walking quicky. grandma rushing rushing for bus,1051,-8.934,4.688,4.825,0.193,-7.492,5.284,-10.99,-4.399,105426,2.765668,292.8029,5,-0.9406557,2.234421,-39.87906,338.5578,15.725,1.140416279626006,14.311911821975428,0.9406557,2.234421,1.71476264,1.59493765,39.87906,338.5578,305.13832,339.34862000000004
2800,5,2026-09-24T05:50:51.292+00:00,walking-quickly,Trial 3: walking quicky. grandma rushing rushing for bus,1052,-8.532,4.129,4.609,0.069,4.601,-20.344,12.46,-1.094,105526,0.1735555,450.9792,5,-3.736333,-0.6392447,0.6919992,178.8124,15.825,1.0747564401658487,24.29607246037927,3.736333,0.6392447,1.39324594,1.3829621,0.6919992,178.8124,364.39181999999994,370.90421000000003
2801,5,2026-09-24T05:50:51.392+00:00,walking-quickly,Trial 3: walking quicky. grandma rushing rushing for bus,1053,-6.443,4.168,3.913,0.546,20.653,-34.648,27.597,4.534,105626,1.616496,230.4666,5,-3.07275,0.9362187,38.73833,-555.4575,15.925,0.8783542229056226,48.873558515827355,3.07275,0.9362187,1.3626317399999999,1.5069033,38.73833,555.4575,368.70142,334.20721
2802,5,2026-09-24T05:50:51.492+00:00,walking-quickly,Trial 3: walking quicky. grandma rushing rushing for bus,1054,-4.217,4.874,3.187,1.281,12.007,-22.188,7.362,-0.94,105726,1.99358,213.1534,5,0.8041452,-1.251112,22.79933,-178.3231,16.025,0.7331747799890772,26.280685626520476,0.8041452,1.251112,1.7187698999999999,1.4271973,22.79933,178.3231,291.70978,322.34289
2803,5,2026-09-24T05:50:51.591+00:00,walking-quickly,Trial 3: walking quicky. grandma rushing rushing for bus,1055,-4.276,5.698,3.197,1.54,-10.192,-1.031,-24.403,-11.875,105826,0.2273788,649.8098,5,3.906315,-3.256554,-14.79733,476.1881,16.125,0.7962422495036979,26.465944797040592,3.906315,3.256554,1.35533566,1.27954048,14.79733,476.1881,367.44238,351.81133
2804,5,2026-09-24T05:50:51.691+00:00,walking-quickly,Trial 3: walking quicky. grandma rushing rushing for bus,1056,-7.237,5.619,4.099,0.827,-28.136,20.471,-30.937,-12.867,105926,3.197089,275.6721,5,2.510502,4.657949,-39.95533,68.72907,16.225,1.0235285915043049,46.559578026438345,2.510502,4.657949,1.4416198599999999,1.5781912500000002,39.95533,68.72907,364.01622000000003,334.57726999999994
2805,5,2026-09-24T05:50:51.791+00:00,walking-quickly,Trial 3: walking quicky. grandma rushing rushing for bus,1057,-8.355,4.227,5.217,0.363,-1.659,0.688,5.024,1.351,106026,1.479613,795.1974,5,-0.8204896,0.9297442,-18.29367,1191.98,16.325,1.093003756187997,5.335372620539263,0.8204896,0.9297442,1.70283136,1.54803865,18.29367,1191.98,432.8598599999999,398.62584
2806,5,2026-09-24T05:50:51.891+00:00,walking-quickly,Trial 3: walking quicky. grandma rushing rushing for bus,1058,-6.659,4.148,4.619,0.703,19.02,-26.276,24.628,5.791,106126,1.080763,512.9984,5,-2.333982,-0.5733998,26.687,745.0776,16.425,0.9283526084889157,40.72747180957836,2.333982,0.5733998,1.5956847600000001,1.4791582499999998,26.687,745.0776,489.36622,429.03382
2807,5,2026-09-24T05:50:51.991+00:00,walking-quickly,Trial 3: walking quicky. grandma rushing rushing for bus,1059,-4.55,4.599,3.795,1.281,26.112,-32.412,19.993,4.564,106226,1.775851,36.47672,5,-0.6407008,0.9806175,51.53733,-989.3399,16.525,0.7648233656001022,46.17460705842552,0.6407008,0.9806175,1.5521389600000002,1.63545443,51.53733,989.3399,454.03088400000007,372.870332
2808,5,2026-09-24T05:50:52.091+00:00,walking-quickly,Trial 3: walking quicky. grandma rushing rushing for bus,1060,-3.854,5.6,2.962,1.569,1.296,-0.526,-4.972,-1.401,106327,0.7267275,751.934,5,2.399217,-4.63516,26.03344,195.7932,16.626,0.7561507541056895,5.164985575972116,2.399217,4.63516,1.6520087000000003,1.50367218,26.03344,195.7932,474.45572400000003,420.94905200000005
2809,5,2026-09-24T05:50:52.191+00:00,walking-quickly,Trial 3: walking quicky. grandma rushing rushing for bus,1061,-5.982,5.639,4.109,1.255,-29.338,18.995,-21.194,-10.512,106427,1.94886,527.5549,5,2.642734,0.5796826,-30.85083,-292.2939,16.726,0.9371770410387048,40.87436733455333,2.642734,0.5796826,1.4023629,1.4219913800000001,30.85083,292.2939,524.8322840000001,444.42425199999997
2810,5,2026-09-24T05:50:52.292+00:00,walking-quickly,Trial 3: walking quicky. grandma rushing rushing for bus,1062,-9.061,3.766,6.404,0.369,-29.161,4.498,-3.085,-9.249,106528,6.085437,179.3767,5,-0.6918575,10.13624,-44.92383,-174.1035,16.827,1.1948345746301658,29.666701029942647,0.6918575,10.13624,2.3235277,2.01317953,44.92383,174.1035,401.668144,417.264002
2811,5,2026-09-24T05:50:52.392+00:00,walking-quickly,Trial 3: walking quicky. grandma rushing rushing for bus,1063,-7.571,3.805,5.815,0.683,4.729,-24.066,23.603,1.422,106628,0.8565573,892.2278,5,-2.384781,3.513762,-14.08565,1133.158,16.927,1.0479403342312827,34.03876328540741,2.384781,3.513762,2.27868656,1.9371856599999997,14.08565,1133.158,477.51402399999995,483.440122
2812,5,2026-09-24T05:50:52.491+00:00,walking-quickly,Trial 3: walking quicky. grandma rushing rushing for bus,1064,-5.502,4.364,4.374,1.079,22.359,-37.299,19.662,1.574,106728,2.224068,167.1535,5,-1.55181,1.911497,17.82298,-802.7835,17.027,0.8436472568015736,47.72561708349092,1.55181,1.911497,2.3683299599999996,1.96023446,17.82298,802.7835,503.64937999999995,478.840132
2813,5,2026-09-24T05:50:52.591+00:00,walking-quickly,Trial 3: walking quicky. grandma rushing rushing for bus,1065,-3.815,5.423,3.197,1.602,9.699,-25.821,2.129,-4.664,106828,1.783897,199.8087,5,1.394187,-4.168281,22.49145,-666.388,17.127,0.750610624689537,27.664549210135345,1.394187,4.168281,2.57976386,2.1158862800000002,22.49145,666.388,393.22432,433.840022
2814,5,2026-09-24T05:50:52.691+00:00,walking-quickly,Trial 3: walking quicky. grandma rushing rushing for bus,1066,-3.707,6.061,3.266,1.873,-18.783,3.891,-13.873,-9.588,106928,0.1408897,650.0304,5,3.925928,-10.96176,-6.764336,248.8882,17.227,0.7973654349395319,23.672792378593616,3.925928,10.96176,2.2181698,1.8102663499999998,6.764336,248.8882,417.71942,471.27585199999993
2815,5,2026-09-24T05:50:52.791+00:00,walking-quickly,Trial 3: walking quicky. grandma rushing rushing for bus,1067,-6.884,5.139,5.286,1.18,-41.737,14.17,-20.502,-16.023,107028,5.00881,225.4958,5,1.788079,6.221328,-46.05234,-850.5871,17.327,1.028552381399431,48.61170715990131,1.788079,6.221328,2.0028444,2.1631860499999997,46.05234,850.5871,426.94324000000006,414.305692
2816,5,2026-09-24T05:50:52.890+00:00,walking-quickly,Trial 3: walking quicky. grandma rushing rushing for bus,1068,-7.541,4.452,6.365,1.092,-15.972,2.525,2.106,-3.78,107128,0.6888683,436.8543,5,-0.3955351,0.1545144,-22.06733,565.0886,17.427,1.1039350421542935,16.30692015679233,0.3955351,0.1545144,1.9693066000000001,2.12399658,22.06733,565.0886,335.86854,406.691282
2817,5,2026-09-24T05:50:52.990+00:00,walking-quickly,Trial 3: walking quicky. grandma rushing rushing for bus,1069,-6.315,4.442,5.874,1.334,24.298,-19.473,21.494,8.773,107228,0.5810613,827.1598,5,-1.31736,-1.857692,32.68267,1041.526,17.527,0.9892533128549668,37.83625997637716,1.31736,1.857692,1.64070526,2.0045176099999997,32.68267,1041.526,467.86979999999994,485.75959
2818,5,2026-09-24T05:50:53.090+00:00,walking-quickly,Trial 3: walking quicky. grandma rushing rushing for bus,1070,-3.962,5.511,4.207,1.919,28.163,-26.924,15.735,5.658,107328,3.15378,34.54057,5,0.2451665,1.598031,55.28867,-629.3158,17.627,0.8142892979616266,42.019597451665334,0.2451665,1.598031,1.91468186,2.2472228600000004,55.28867,629.3158,434.81617400000005,414.02024700000004
2819,5,2026-09-24T05:50:53.189+00:00,walking-quickly,Trial 3: walking quicky. grandma rushing rushing for bus,1071,-2.971,6.1,3.305,2.144,-0.28,0.912,1.073,0.568,107428,0.7137444,599.6071,5,2.755669,-6.12522,42.621,345.9088,17.727,0.7695977758110891,1.435783061607846,2.755669,6.12522,2.0292528,2.1237113,42.621,345.9088,424.73151400000006,421.22546700000004
2820,5,2026-09-24T05:50:53.290+00:00,walking-quickly,Trial 3: walking quicky. grandma rushing rushing for bus,1072,-4.776,5.658,4.207,1.697,-38.132,23.434,-23.135,-12.611,107528,1.421559,842.0139,5,2.02017,1.598063,-25.866,582.7665,17.827,0.8683887284252713,50.38283442800733,2.02017,1.598063,1.3118026,1.6573235,25.866,582.7665,548.035134,487.489187
2821,5,2026-09-24T05:50:53.389+00:00,walking-quickly,Trial 3: walking quicky. grandma rushing rushing for bus,1073,-5.904,4.236,5.904,1.412,-26.656,3.19,-16.056,-13.174,107628,2.057373,197.2101,5,-0.06537783,1.220402,-62.163,-452.4261,17.927,0.9547186805702431,31.281201575387094,0.06537783,1.220402,1.58550354,1.7774050700000004,62.163,452.4261,500.106294,417.987417
2822,5,2026-09-24T05:50:53.489+00:00,walking-quickly,Trial 3: walking quicky. grandma rushing rushing for bus,1074,-5.845,3.57,6.629,1.451,-0.532,-36.562,-14.877,-17.324,107728,0.3249277,754.6917,5,-1.667131,-4.314076,-59.70567,1037.905,18.027,0.9719589503355919,39.47642330556303,1.667131,4.314076,1.53427682,1.58749104,59.70567,1037.905,485.61267399999997,476.741237
2823,5,2026-09-24T05:50:53.589+00:00,walking-quickly,Trial 3: walking quicky. grandma rushing rushing for bus,1075,-4.658,4.619,5.423,1.795,34.408,-37.274,7.042,1.392,107828,1.321349,567.2511,5,-0.9447075,0.1185788,-3.065333,-152.0344,18.127,0.8679040294895816,51.21378041113544,0.9447075,0.1185788,1.16779062,1.5412362400000001,3.065333,152.0344,592.1547800000001,513.485477
2824,5,2026-09-24T05:50:53.689+00:00,walking-quickly,Trial 3: walking quicky. grandma rushing rushing for bus,1076,-2.687,5.658,3.874,2.282,24.196,-11.698,5.806,6.101,107928,2.455582,253.3148,5,1.552719,1.332024,51.99067,-807.3573,18.227,0.7510042653877499,27.49544064022252,1.552719,1.332024,1.51615814,1.77270547,51.99067,807.3573,522.8963200000001,473.81391700000006
2825,5,2026-09-24T05:50:53.788+00:00,walking-quickly,Trial 3: walking quicky. grandma rushing rushing for bus,1077,-3.099,5.541,3.942,2.128,-4.83,25.404,-13.653,2.307,108028,0.06273513,865.9066,5,2.262067,-1.858621,54.387,836.016,18.327,0.7620347242103424,29.24203353051904,2.262067,1.858621,1.2443933660000002,1.2780979829999999,54.387,836.016,527.6748600000001,537.854997
2826,5,2026-09-24T05:50:53.888+00:00,walking-quickly,Trial 3: walking quicky. grandma rushing rushing for bus,1078,-6.669,3.972,6.384,1.229,-13.667,10.723,-19.392,-7.445,108128,7.055605,108.8535,5,-0.111142,12.20274,20.67167,-993.0208,18.427,1.0248416868026253,26.03496268482058,0.111142,12.20274,2.244039766,1.914771653,20.67167,993.0208,510.00354000000004,505.05491700000005
2827,5,2026-09-24T05:50:53.988+00:00,walking-quickly,Trial 3: walking quicky. grandma rushing rushing for bus,1079,-6.767,4.227,6.639,1.366,5.727,-10.245,-4.919,-3.146,108228,0.04654647,341.7507,5,-1.909027,2.050417,-22.622,-595.4621,18.527,1.0584248508576461,12.726158689879677,1.909027,2.050417,2.1883635200000002,1.8613201700000002,22.622,595.4621,427.4153399999999,456.51400699999994
2828,5,2026-09-24T05:50:54.088+00:00,walking-quickly,Trial 3: walking quicky. grandma rushing rushing for bus,1080,-5.59,4.952,5.59,1.651,30.842,-24.238,14.388,6.997,108328,1.004179,399.7758,5,-2.023438,-2.918995,-3.660669,-231.2338,18.627,0.9512291066642485,41.78186391246805,2.023438,2.918995,2.12492952,1.64636007,3.660669,231.2338,393.92028,493.03752999999995
2829,5,2026-09-24T05:50:54.188+00:00,walking-quickly,Trial 3: walking quicky. grandma rushing rushing for bus,1081,-3.383,5.727,4.089,2.144,20.174,-15.448,10.686,5.137,108428,2.573359,68.25838,5,0.454375,-1.030178,20.10333,-1304.374,18.727,0.7961831548583409,27.564861254865768,0.454375,1.030178,2.14848492,1.8323215300000002,20.10333,1304.374,356.908996,439.9026580000001
2830,5,2026-09-24T05:50:54.287+00:00,walking-quickly,Trial 3: walking quicky. grandma rushing rushing for bus,1082,-2.971,5.972,3.874,2.291,-10.542,3.551,-9.87,-5.62,108528,0.09209912,575.6613,5,2.902768,-11.4002,11.933,660.1233,18.827,0.7865674786840701,14.87145806570425,2.902768,11.4002,2.154357718,1.6993755419999999,11.933,660.1233,298.859936,413.26739799999996
2831,5,2026-09-24T05:50:54.387+00:00,walking-quickly,Trial 3: walking quicky. grandma rushing rushing for bus,1083,-5.247,4.58,5.452,1.595,-43.921,14.93,-33.687,-20.893,108628,3.202763,603.6296,5,1.098344,5.400352,-48.11167,699.6434,18.927,0.9019256630680521,57.33038557344613,1.098344,5.400352,1.3837893179999998,1.8139145420000002,48.11167,699.6434,397.815156,453.90934799999997
2832,5,2026-09-24T05:50:54.487+00:00,walking-quickly,Trial 3: walking quicky. grandma rushing rushing for bus,1084,-6.188,4.011,6.619,1.481,-16.123,1.397,-18.947,-11.224,108728,0.8572305,391.0462,5,-0.8891364,0.3355063,-62.47333,517.912,19.027,1.0104488613407392,24.91769545925144,0.8891364,0.3355063,1.545926124,1.8671448220000002,62.47333,517.912,407.67425599999996,417.544798
